-0.0051987	-0.0045477	-0.0046541	0.0039498	0.0047301	0.0051472	0.0045042	-0.0041828	0.0042181	0.0043073	-0.003728	0.0042766	0.0036578	-0.0047151	-0.0042474	-0.0044983	0.0043529	0.0045245	0.0043989	0.0037445	0.0041319	-0.0047076	-0.0037975	0.0050459	0.0039296	0.0039539	-0.0044165	-0.0036991	-0.0046133	-0.0044227	-0.0042528	-0.0047174	-0.0045467	-0.0027629	-0.0042115	-0.0041047	-0.0044626	-0.0039517	-0.0051339
0.0021855	0.0019791	0.002019	-0.0017149	-0.0020081	-0.0021767	-0.0018805	0.0017496	-0.0017699	-0.0018339	0.0015215	-0.0017234	-0.0015207	0.0020358	0.0018283	0.0019584	-0.0018183	-0.0019136	-0.0018276	-0.0016564	-0.001731	0.0020947	0.0016473	-0.002169	-0.0016647	-0.0017111	0.0018717	0.0015252	0.0019357	0.0018585	0.0017677	0.0020034	0.0019238	0.0011741	0.0017266	0.0017236	0.0018756	0.0016629	0.002216
-0.0014781	-0.0013025	-0.0013148	0.0011034	0.0013323	0.0014315	0.0012247	-0.0011327	0.0011937	0.0012211	-0.0010682	0.0011756	0.0010489	-0.0013518	-0.0011906	-0.0012996	0.0011907	0.0012629	0.0012166	0.0010475	0.0011429	-0.0013275	-0.0010917	0.0014587	0.0010959	0.0010884	-0.0012475	-0.0010276	-0.0013055	-0.0012735	-0.0011767	-0.0013154	-0.0012898	-0.00075156	-0.0011562	-0.0011469	-0.0012455	-0.0010784	-0.0013675
0.0035166	0.0031796	0.0031825	-0.0025208	-0.0031729	-0.0034087	-0.0029128	0.0026871	-0.0028717	-0.0028351	0.0023975	-0.0027551	-0.00246	0.0032518	0.002869	0.0030809	-0.0028119	-0.0030178	-0.0029082	-0.0024732	-0.0027628	0.0032343	0.0026731	-0.0034086	-0.0026011	-0.0026691	0.0029965	0.0025781	0.0031234	0.0029768	0.0028021	0.0031231	0.0031328	0.001861	0.0027848	0.0027997	0.0029641	0.0026563	0.0034726
-0.0063881	-0.0056958	-0.0057907	0.0046885	0.0057835	0.0060899	0.0051011	-0.0048471	0.0052879	0.0053966	-0.0046863	0.0050034	0.0045415	-0.0057985	-0.0049661	-0.0057971	0.0050761	0.0056307	0.0052531	0.004348	0.0049259	-0.005778	-0.0048394	0.0063644	0.0046792	0.0048027	-0.0052488	-0.0043219	-0.0055299	-0.0049285	-0.0052022	-0.0055307	-0.0057674	-0.0032791	-0.0048422	-0.0048944	-0.005397	-0.0046697	-0.0065028
0.003767	0.0032647	0.0033618	-0.002861	-0.0033958	-0.0036771	-0.0031237	0.0028731	-0.0030987	-0.0030619	0.0026917	-0.003236	-0.0026663	0.0034064	0.0032269	0.0031326	-0.0030534	-0.0033476	-0.0031913	-0.0027172	-0.0029447	0.0033686	0.002712	-0.0037859	-0.0028102	-0.0027912	0.0032341	0.0025854	0.003222	0.0032005	0.003081	0.0035227	0.0032807	0.001838	0.0029255	0.0028841	0.0030934	0.0027262	0.0035708
-0.0021876	-0.0019485	-0.0019983	0.0016586	0.0020453	0.0021868	0.0018281	-0.0017168	0.0018055	0.0018093	-0.0015293	0.0018012	0.0015473	-0.0020366	-0.0017831	-0.0019343	0.0018433	0.0019245	0.0018735	0.0015745	0.0017408	-0.0020559	-0.0016731	0.0021765	0.0016567	0.0016572	-0.0018525	-0.0015552	-0.001975	-0.0018768	-0.0017578	-0.0019784	-0.0019402	-0.0011503	-0.0017493	-0.0017192	-0.0019016	-0.0016548	-0.0022158
0.0020077	0.0017417	0.0017883	-0.0014856	-0.0018256	-0.001918	-0.0016052	0.0015747	-0.0015737	-0.0015848	0.0013565	-0.0015831	-0.001365	0.0017784	0.0016063	0.0017093	-0.0016381	-0.0017587	-0.0016562	-0.0014181	-0.0015819	0.0018315	0.0015023	-0.0019235	-0.0014777	-0.0014747	0.0016946	0.0014338	0.0017422	0.0016488	0.0015888	0.0017769	0.0017053	0.0010446	0.0015877	0.0015338	0.0016433	0.0014305	0.0019019
0.0030757	0.0027585	0.0028925	-0.0023327	-0.0029801	-0.0031354	-0.0026611	0.0024673	-0.0025719	-0.002738	0.0021363	-0.0024641	-0.0022306	0.0028006	0.0024505	0.0026466	-0.0025685	-0.0027736	-0.0026175	-0.0022233	-0.0024142	0.0028721	0.0023565	-0.0031312	-0.0023511	-0.0023029	0.0026859	0.0022018	0.0028607	0.0026628	0.0025405	0.0028381	0.0026968	0.0015725	0.0023588	0.0023839	0.0025647	0.0022918	0.0031478
0.0056053	0.0049493	0.0050726	-0.0040533	-0.0051672	-0.0055094	-0.0046428	0.0045697	-0.0045877	-0.0046816	0.0039697	-0.0045669	-0.0039497	0.005205	0.0045094	0.00492	-0.0046609	-0.004859	-0.004663	-0.0038448	-0.0042416	0.0053253	0.0042672	-0.0055679	-0.0041713	-0.0042204	0.0047765	0.004113	0.0049986	0.0048371	0.0045826	0.0050901	0.0051027	0.0030066	0.0045328	0.0044516	0.0047662	0.0041646	0.0056646
-0.00076153	-0.00070091	-0.00072556	0.00059805	0.00073768	0.00081954	0.00071552	-0.00066318	0.00065289	0.00072134	-0.00070058	0.00067861	0.00056037	-0.00070383	-0.00070616	-0.00069185	0.00065615	0.00070985	0.00069492	0.00058914	0.00062194	-0.00065955	-0.00052062	0.00082457	0.0005988	0.00057553	-0.00065061	-0.00060016	-0.0007424	-0.00071947	-0.00060655	-0.00067318	-0.00068923	-0.00038537	-0.0006562	-0.00066811	-0.00065557	-0.00063335	-0.00079146
-0.0021804	-0.0019561	-0.0019969	0.001661	0.0020482	0.002233	0.001841	-0.0017141	0.001792	0.0018491	-0.001533	0.0017908	0.0015364	-0.0020071	-0.0017695	-0.0019051	0.001856	0.0019121	0.0018862	0.0016129	0.0017254	-0.0020447	-0.0016428	0.0022083	0.0016312	0.0016665	-0.0018174	-0.001542	-0.0019412	-0.0018684	-0.0017078	-0.0019169	-0.0019254	-0.0011829	-0.001703	-0.0017252	-0.0018723	-0.0016278	-0.0021976
-0.00068431	-0.00059375	-0.00060983	0.00048163	0.00060892	0.00062413	0.00048978	-0.00047458	0.0005598	0.00055757	-0.00045744	0.00053078	0.00046673	-0.00064444	-0.00057263	-0.0005793	0.00055249	0.00057735	0.00055979	0.0004649	0.00054115	-0.00062679	-0.00048576	0.00066179	0.00050105	0.00053047	-0.00055643	-0.00047102	-0.00054722	-0.00050886	-0.00054344	-0.00058568	-0.00055679	-0.00035591	-0.00051414	-0.00050825	-0.00055186	-0.00050411	-0.00062091
0.00072056	0.00068104	0.00066928	-0.00049454	-0.00068595	-0.00066626	-0.00060758	0.00051388	-0.00057039	-0.00058741	0.00049772	-0.00060344	-0.00051417	0.000643	0.00060986	0.00060089	-0.00058278	-0.00068088	-0.0005882	-0.00048381	-0.00056532	0.0006583	0.00053235	-0.00070869	-0.00053591	-0.00058283	0.00060152	0.00050322	0.00064999	0.00062431	0.00058701	0.0006407	0.00061336	0.0003684	0.00055819	0.00052543	0.00059513	0.0005272	0.0006972
0.0017681	0.0015586	0.0015464	-0.0012455	-0.0015816	-0.0017011	-0.001423	0.0013682	-0.001385	-0.0014058	0.0012608	-0.0013776	-0.0012313	0.0016163	0.0014036	0.0014964	-0.0014296	-0.0015308	-0.0014614	-0.0012459	-0.0013624	0.0015744	0.0012884	-0.0017561	-0.0013271	-0.0013284	0.0014918	0.0012267	0.0015307	0.0014451	0.0014078	0.0015922	0.0015457	0.00091434	0.001358	0.0013878	0.0014836	0.0013201	0.0017063
-0.0023695	-0.0021789	-0.002203	0.0017362	0.0022052	0.0023438	0.0019793	-0.0017887	0.0019789	0.0020089	-0.0016535	0.0019266	0.0016793	-0.0022612	-0.0019766	-0.0021073	0.0019378	0.0020882	0.0020358	0.0017243	0.0018307	-0.0022676	-0.0018546	0.0023627	0.0018332	0.0017808	-0.0020789	-0.0017378	-0.0020564	-0.0020331	-0.0019553	-0.0021882	-0.0020995	-0.001311	-0.0019522	-0.0018886	-0.0020505	-0.0017887	-0.0022976
-0.0034563	-0.0030836	-0.0032197	0.0025584	0.0032241	0.0034286	0.0029344	-0.0027205	0.002873	0.0028744	-0.002401	0.0028077	0.0024036	-0.0031394	-0.0027798	-0.0030999	0.0029024	0.0031256	0.0029715	0.0024887	0.0027461	-0.0032371	-0.0025872	0.0034657	0.0026434	0.0025549	-0.0029108	-0.0024911	-0.0031467	-0.0030417	-0.0028078	-0.0031235	-0.0030167	-0.0018768	-0.002836	-0.0026498	-0.0028577	-0.0025488	-0.0035437
0.00079412	0.00068891	0.00073737	-0.00058044	-0.00075726	-0.00078975	-0.00063943	0.00061559	-0.00066159	-0.00066618	0.00053602	-0.00063357	-0.00059245	0.00072622	0.00062801	0.00068107	-0.00066116	-0.00072946	-0.00068787	-0.00058168	-0.000619	0.00077104	0.00060425	-0.00079679	-0.00060372	-0.00058605	0.0006554	0.00058722	0.00070716	0.00067951	0.00064851	0.00068936	0.00074095	0.00041639	0.00061517	0.00063198	0.00065052	0.00058242	0.00078773
0.0010381	0.00093982	0.00094338	-0.00074295	-0.00093089	-0.00099943	-0.00081669	0.00080277	-0.00081001	-0.00082895	0.0007039	-0.00077006	-0.0007069	0.00096412	0.00085099	0.00092066	-0.00083366	-0.00089929	-0.00085657	-0.00068483	-0.00077821	0.00098322	0.00080228	-0.0010071	-0.00078205	-0.00078056	0.00086829	0.00072659	0.00090713	0.00086203	0.00085174	0.00090776	0.00091489	0.00054842	0.00081889	0.00077471	0.00085438	0.00072866	0.0010428
0.0026163	0.0023763	0.0023835	-0.0018966	-0.0024331	-0.0025448	-0.0021196	0.0020242	-0.0021444	-0.002221	0.0018259	-0.0021096	-0.0018139	0.0024003	0.0021439	0.0022971	-0.0021661	-0.0023061	-0.0021884	-0.0017871	-0.0020171	0.002457	0.0019517	-0.0025949	-0.0019372	-0.0019605	0.002202	0.0018578	0.0023035	0.0022303	0.002091	0.0023412	0.0022823	0.0013976	0.0020329	0.0019777	0.0021796	0.0019297	0.0026117
-0.0018403	-0.0017274	-0.0016538	0.0014069	0.0017106	0.0018494	0.0015099	-0.0014826	0.0014701	0.0015572	-0.0012704	0.0014795	0.0013278	-0.0017033	-0.0014991	-0.0016318	0.0015411	0.0016498	0.0014979	0.0012816	0.0014298	-0.001751	-0.0013921	0.0018793	0.0014019	0.0014295	-0.0016201	-0.001357	-0.0017411	-0.0015918	-0.0015182	-0.0017361	-0.0016602	-0.0010224	-0.0015346	-0.0014247	-0.0016259	-0.0013733	-0.0019108
